well_id,source,n_grid,washout_flagged,no_bitsize,washout_interval_m,min_interval_pass,n_curves_meeting,drop_reason,dedup_hash,present,missing_GR,missing_RHOB,missing_NPHI,missing_DTC,missing_PEF,missing_SP,missing_CALI,missing_RDEP,missing_RMED,missing_RSHA,missing_DTS,hampel_GR,hampel_RHOB,hampel_NPHI,hampel_PEF,hampel_CALI,hampel_RSHA,suspect_m_RHOB,suspect_m_NPHI,suspect_m_PEF,hampel_DTC,hampel_DTS,hampel_RDEP,hampel_SP,hampel_RMED
LEW-04,nlog,6254,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),6420d5bd461426c7,"GR,RHOB,DTC",0.0,0.9065,1.0,0.0342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01663,0.03248,,,,,0.0,0.0,0.0,0.02268,,,,
LEW-06,nlog,10781,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),3fbc57a05e0d200d,"GR,RHOB",0.0001,0.9207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03312,0.06901,,,,,0.0,0.0,0.0,,,,,
LEW-08-S1,nlog,3766,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),c8780dec9deec414,"GR,DTC",0.0,1.0,1.0,0.4671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03585,,,,,,0.0,0.0,0.0,0.03388,,,,
LEW-09,nlog,13989,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),5cfdce6b0a09da80,"GR,RHOB",0.0001,0.7602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03532,0.03487,,,,,0.0,0.0,0.0,,,,,
LEW-12,nlog,10498,False,True,0.0,True,4,,823b15e6c889ca17,"GR,RHOB,NPHI,DTC",0.0,0.9318,0.9318,0.5194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02677,0.04469,0.02654,,,,0.0,0.0,0.0,0.03865,,,,
LEW-13,nlog,13548,True,False,144.63,True,3,,f3e348b238992e4b,"GR,NPHI,CALI",0.0003,1.0,0.8526,1.0,1.0,1.0,0.5641,1.0,1.0,1.0,1.0,0.03027,,0.03856,,0.00677,,0.0,0.0,0.0,,,,,
LEW-14,nlog,10751,False,True,0.0,True,3,,f630ad6e5c66cb3e,"GR,RHOB,NPHI",0.0033,0.7963,0.7994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03238,0.05571,0.03245,,,,0.0,0.0,0.0,,,,,
LEW-15,nlog,2278,True,False,8.84,True,3,,27ffb68dc268e07e,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED,RSHA",0.0022,0.9399,0.9399,0.032,1.0,0.0018,0.9399,0.7305,0.7305,0.7305,1.0,0.04267,0.0365,0.0219,,0.0073,0.0342,8.8,8.8,0.0,0.05079,,0.02932,0.03474,0.05375
LEW-102-S2,nlog,8038,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),3a1a54cf8a103405,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
LEW-11,nlog,2052,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),b3f31823850efd31,"GR,DTC",0.0,1.0,1.0,0.0117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05117,,,,,,0.0,0.0,0.0,0.02712,,,,
LEW-11-S1,nlog,7920,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),fea43c450d4ee4ba,DTC,1.0,1.0,1.0,0.7432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.02655,,,,
LEW-16,nlog,1927,True,False,16.92,False,1,only 1 curves >= 100 m (need 3),c13c406992ae3719,"GR,DTC,SP,CALI,RDEP,RMED,RSHA",0.0643,1.0,1.0,0.8635,1.0,0.7203,0.7203,0.7452,0.7452,0.7452,1.0,0.04825,,,,0.0167,0.04888,0.0,0.0,0.0,0.03802,,0.02648,0.02226,0.01833
LIR-01,nlog,4486,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),a62d0323389d15fd,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03611,
LIR-01-S1,nlog,3790,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),72045206c74f8a0a,CALI,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,0.03588,,0.0,0.0,0.0,,,,,
LIR-01-S3,nlog,4607,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6784c1f6fc6998b6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
LIR-02,nlog,4718,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),944583e62f0480a3,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02798,
LIR-02-S1,nlog,4593,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),dd3677eabdee15fb,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02896,
LIR-03,nlog,3929,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),62c97d9396c2baf7,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02978,
LIR-04,nlog,4813,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),e38294fa18d42c91,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03137,
LIR-05,nlog,6232,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),1993937d944bdc10,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02487,
LIR-06,nlog,7841,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),cc8f4c6b2b8e3924,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02844,
LIR-07,nlog,4560,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),e94582daca6437e5,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03224,
LIR-07-S1,nlog,4883,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),05acfb7b09d0efaf,GR,0.0106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04099,,,,,,0.0,0.0,0.0,,,,,
LIR-08,nlog,4601,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),338e99c2b048aaa0,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03086,
LIR-09,nlog,6634,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),19a3a0d4a618d6d1,GR,0.6945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02121,,,,,,0.0,0.0,0.0,,,,,
LIR-10-S1,nlog,8562,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),66659748b75ca347,SP,1.0,1.0,1.0,1.0,1.0,0.0037,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02661,
LIR-11,nlog,7730,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),f3e29807cbbfcafa,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02807,
LIR-12,nlog,7485,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),e429fae414c6d0c8,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02872,
LIR-13,nlog,5868,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),42a0e8fe47cf36f5,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03153,
LIR-14,nlog,4771,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),e8ae508fdb92a50d,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.0218,
LIR-15,nlog,5591,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),5540469a02a73900,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02933,
LIR-16,nlog,8112,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),81672467d9abccab,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02996,
LIR-17,nlog,7605,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),4491f4591e645566,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.01723,
LIR-18,nlog,5760,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),696161bb763e6b55,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.03507,
LIR-19,nlog,8057,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),c3e64a1ce7ba50c4,SP,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02731,
LIR-20,nlog,6558,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),f9a7c421b25e01b8,SP,1.0,1.0,1.0,1.0,1.0,0.0002,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.02227,
LIR-21-S2,nlog,7732,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),8a7fc92434a59ae0,SP,1.0,1.0,1.0,1.0,1.0,0.0001,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,0.0304,
