well_id,borehole_name,uwi,nitg_number,mapviewer_id,public_as_of,on_offshore,lon,lat,detail_url
SCH-400,SCHOONEBEEK-400,3535,B22F0149,106517457,2003-01-01,ON,6.8624373,52.68401454,https://www.nlog.nl/nlog-mapviewer/brh/106517457
SCH-401,SCHOONEBEEK-401,3538,B22F0233,106517472,2003-01-01,ON,6.87905981,52.6576543,https://www.nlog.nl/nlog-mapviewer/brh/106517472
SCH-402,SCHOONEBEEK-402,3539,B22F0329,106517477,2003-01-01,ON,6.85536999,52.67990922,https://www.nlog.nl/nlog-mapviewer/brh/106517477
SCH-403,SCHOONEBEEK-403,3540,B22F0410,106517482,2003-01-01,ON,6.91581308,52.64831187,https://www.nlog.nl/nlog-mapviewer/brh/106517482
SCH-404,SCHOONEBEEK-404,3541,B23A0087,106517487,2003-01-01,ON,7.04370088,52.64746433,https://www.nlog.nl/nlog-mapviewer/brh/106517487
SCH-405,SCHOONEBEEK-405,3542,B22F0147,106517492,2003-01-01,ON,6.86236705,52.67802597,https://www.nlog.nl/nlog-mapviewer/brh/106517492
SCH-406,SCHOONEBEEK-406,3543,B22F0146,106517497,2003-01-01,ON,6.86547075,52.67663831,https://www.nlog.nl/nlog-mapviewer/brh/106517497
SCH-407,SCHOONEBEEK-407,3544,B22F0228,106517502,2003-01-01,ON,6.87568786,52.67252614,https://www.nlog.nl/nlog-mapviewer/brh/106517502
SCH-408,SCHOONEBEEK-408,3545,B23A0048,106517508,2003-01-01,ON,6.98802136,52.64801395,https://www.nlog.nl/nlog-mapviewer/brh/106517508
SCH-409,SCHOONEBEEK-409,3546,B22F0109,106517513,2003-01-01,ON,6.87036189,52.67387882,https://www.nlog.nl/nlog-mapviewer/brh/106517513
SCH-410,SCHOONEBEEK-410,3547,B22F0129,106517518,2003-01-01,ON,6.87233269,52.67407522,https://www.nlog.nl/nlog-mapviewer/brh/106517518
SCH-411,SCHOONEBEEK-411,3548,B23A0109,106517523,2003-01-01,ON,7.00106085,52.64973267,https://www.nlog.nl/nlog-mapviewer/brh/106517523
SCH-412,SCHOONEBEEK-412,3549,B22F0163,106517528,2003-01-01,ON,6.86713843,52.67625101,https://www.nlog.nl/nlog-mapviewer/brh/106517528
SCH-413,SCHOONEBEEK-413,3550,B22F0331,106517533,2003-01-01,ON,6.86094695,52.67334078,https://www.nlog.nl/nlog-mapviewer/brh/106517533
SCH-413-S1,SCHOONEBEEK-413-SIDETRACK1,3551,B22F0365,106517537,2003-01-01,ON,6.86094695,52.67334078,https://www.nlog.nl/nlog-mapviewer/brh/106517537
SCH-414,SCHOONEBEEK-414,3552,B22F0217,106517542,2003-01-01,ON,6.87750989,52.6710452,https://www.nlog.nl/nlog-mapviewer/brh/106517542
SCH-415,SCHOONEBEEK-415,3553,B23A0168,106517547,2003-01-01,ON,6.96168706,52.65675183,https://www.nlog.nl/nlog-mapviewer/brh/106517547
SCH-416,SCHOONEBEEK-416,3554,B23A0063,106517552,2003-01-01,ON,6.96815143,52.65577059,https://www.nlog.nl/nlog-mapviewer/brh/106517552
SCH-417,SCHOONEBEEK-417,5211,B23A0617,236124828,2003-01-01,ON,6.95547358,52.65723857,https://www.nlog.nl/nlog-mapviewer/brh/236124828
SLN-05,SLEEN-05,1999,B17H0280,106509869,2003-01-01,ON,6.83646492,52.80793098,https://www.nlog.nl/nlog-mapviewer/brh/106509869
SLN-06,SLEEN-06,2000,B17H0383,106509874,2003-01-01,ON,6.83674027,52.80819192,https://www.nlog.nl/nlog-mapviewer/brh/106509874
SLN-07,SLEEN-07,2001,B17H0384,106509879,2003-01-01,ON,6.83597975,52.80747894,https://www.nlog.nl/nlog-mapviewer/brh/106509879
SLO-01,SLOCHTEREN-01,2002,B07G0089,106509884,2003-01-01,ON,6.76568382,53.16964935,https://www.nlog.nl/nlog-mapviewer/brh/106509884
SLO-02,SLOCHTEREN-02,2003,B07G0092,106509889,2003-01-01,ON,6.75395021,53.19244364,https://www.nlog.nl/nlog-mapviewer/brh/106509889
SLO-03,SLOCHTEREN-03,2004,B07G0215,106509894,2003-01-01,ON,6.75290317,53.19245869,https://www.nlog.nl/nlog-mapviewer/brh/106509894
SLO-04,SLOCHTEREN-04,2005,B07G0212,106509899,2003-01-01,ON,6.7528632,53.19183033,https://www.nlog.nl/nlog-mapviewer/brh/106509899
SLO-05,SLOCHTEREN-05,2006,B07G0226,106509904,2003-01-01,ON,6.75391022,53.19181529,https://www.nlog.nl/nlog-mapviewer/brh/106509904
SLO-06,SLOCHTEREN-06,5219,B07G1110,236477871,2003-01-01,ON,6.75499646,53.19241962,https://www.nlog.nl/nlog-mapviewer/brh/236477871
SLO-06-S1,SLOCHTEREN-06-SIDETRACK1,5220,B07G1111,236500996,2003-01-01,ON,6.75499646,53.19241962,https://www.nlog.nl/nlog-mapviewer/brh/236500996
SLO-06-S2,SLOCHTEREN-06-SIDETRACK2,5221,B07G1112,236527143,2003-01-01,ON,6.75499646,53.19241962,https://www.nlog.nl/nlog-mapviewer/brh/236527143
SLO-06-S3,SLOCHTEREN-06-SIDETRACK3,2007,B07G0225,106509909,2003-01-01,ON,6.75499646,53.19241962,https://www.nlog.nl/nlog-mapviewer/brh/106509909
SLO-07,SLOCHTEREN-07,2008,B07G0223,106509914,2003-01-01,ON,6.75604349,53.19240456,https://www.nlog.nl/nlog-mapviewer/brh/106509914
SLO-08,SLOCHTEREN-08,2009,B07G0224,106509919,2003-01-01,ON,6.75497139,53.1917908,https://www.nlog.nl/nlog-mapviewer/brh/106509919
SLO-09,SLOCHTEREN-09,2010,B07G0222,106509924,2003-01-01,ON,6.75600347,53.19177621,https://www.nlog.nl/nlog-mapviewer/brh/106509924
TID-501-S1,TIETJERKSTERADEEL-501-SIDETRACK1,2113,B06D0253,106510466,2003-01-01,ON,6.03613283,53.17212829,https://www.nlog.nl/nlog-mapviewer/brh/106510466
TID-502,TIETJERKSTERADEEL-502,2114,B06D0301,106510471,2003-01-01,ON,6.03632549,53.17188956,https://www.nlog.nl/nlog-mapviewer/brh/106510471
TID-601,TIETJERKSTERADEEL-601,2115,B11E0103,106510477,2003-01-01,ON,6.10951988,53.13478356,https://www.nlog.nl/nlog-mapviewer/brh/106510477
TID-602,TIETJERKSTERADEEL-602,2116,B11E0125,106510482,2003-01-01,ON,6.10958867,53.13470082,https://www.nlog.nl/nlog-mapviewer/brh/106510482
TID-701,TIETJERKSTERADEEL-701,5081,B06G0362,147577657,2003-01-01,ON,6.13473104,53.20432056,https://www.nlog.nl/nlog-mapviewer/brh/147577657
TID-701-S1,TIETJERKSTERADEEL-701-SIDETRACK1,2117,B06G0110,106510487,2003-01-01,ON,6.13473104,53.20432056,https://www.nlog.nl/nlog-mapviewer/brh/106510487
TID-702,TIETJERKSTERADEEL-702,5475,B07C1740,297707081,2013-03-12,ON,6.13451061,53.20417349,https://www.nlog.nl/nlog-mapviewer/brh/297707081
TID-801,TIETJERKSTERADEEL-801,2118,B06G0111,106510492,2003-01-01,ON,6.13438225,53.17472515,https://www.nlog.nl/nlog-mapviewer/brh/106510492
TID-901,TIETJERKSTERADEEL-901,2119,B11E0123,106510497,2003-01-01,ON,6.11270567,53.1593857,https://www.nlog.nl/nlog-mapviewer/brh/106510497
TID-902,TIETJERKSTERADEEL-902,2445,B11E0124,106512318,2003-01-01,ON,6.11229468,53.15949538,https://www.nlog.nl/nlog-mapviewer/brh/106512318
TID-OBS,TIETJERKSTERADEEL-OBSERVATIE,3759,B06D0193,106518506,2003-01-01,ON,6.01367094,53.19413756,https://www.nlog.nl/nlog-mapviewer/brh/106518506
TJM-01,TJUCHEM-01,2120,B07F0131,106510502,2003-01-01,ON,6.88522463,53.2696869,https://www.nlog.nl/nlog-mapviewer/brh/106510502
TJM-02,TJUCHEM-02,3699,B07F0132,106518263,2003-01-01,ON,6.88627915,53.26973344,https://www.nlog.nl/nlog-mapviewer/brh/106518263
TJM-02-S1,TJUCHEM-02-SIDETRACK1,2121,B07F0236,106518267,2003-01-01,ON,6.88627915,53.26973344,https://www.nlog.nl/nlog-mapviewer/brh/106518267
TJM-02-S2,TJUCHEM-02-SIDETRACK2,3969,B07F0235,106518271,2005-02-16,ON,6.88627915,53.26973344,https://www.nlog.nl/nlog-mapviewer/brh/106518271
SCH-221,SCHOONEBEEK-221,3330,B22F0337,106516459,2003-01-01,ON,6.85922174,52.65529851,https://www.nlog.nl/nlog-mapviewer/brh/106516459
SCH-222,SCHOONEBEEK-222,3331,B22F0121,106516464,2003-01-01,ON,6.87429974,52.67356108,https://www.nlog.nl/nlog-mapviewer/brh/106516464
SCH-223,SCHOONEBEEK-223,3332,B22F0220,106516469,2003-01-01,ON,6.87711797,52.66929495,https://www.nlog.nl/nlog-mapviewer/brh/106516469
SCH-224,SCHOONEBEEK-224,3333,B23A0077,106516474,2003-01-01,ON,6.97709101,52.65207909,https://www.nlog.nl/nlog-mapviewer/brh/106516474
SCH-225,SCHOONEBEEK-225,3334,B22F0148,106516479,2003-01-01,ON,6.86357418,52.65366326,https://www.nlog.nl/nlog-mapviewer/brh/106516479
SCH-226,SCHOONEBEEK-226,3335,B23A0120,106516484,2003-01-01,ON,7.01580928,52.64733488,https://www.nlog.nl/nlog-mapviewer/brh/106516484
SCH-226-S1,SCHOONEBEEK-226-SIDETRACK1,5290,B23A0625,238278773,2003-01-01,ON,7.01580928,52.64733488,https://www.nlog.nl/nlog-mapviewer/brh/238278773
SCH-226-S2,SCHOONEBEEK-226-SIDETRACK2,3336,B23A0121,106516488,2003-01-01,ON,7.01580928,52.64733488,https://www.nlog.nl/nlog-mapviewer/brh/106516488
SCH-227,SCHOONEBEEK-227,3337,B22F0151,106516493,2003-01-01,ON,6.86196295,52.67160752,https://www.nlog.nl/nlog-mapviewer/brh/106516493
SCH-227-S1,SCHOONEBEEK-227-SIDETRACK1,3338,B22F0150,106516497,2003-01-01,ON,6.86196295,52.67160752,https://www.nlog.nl/nlog-mapviewer/brh/106516497
SCH-228,SCHOONEBEEK-228,3339,B22F0168,106516502,2003-01-01,ON,6.86636525,52.68072894,https://www.nlog.nl/nlog-mapviewer/brh/106516502
SCH-229,SCHOONEBEEK-229,3340,B22F0493,106516507,2003-01-01,ON,6.89507944,52.66893903,https://www.nlog.nl/nlog-mapviewer/brh/106516507
SCH-230,SCHOONEBEEK-230,3341,B22F0546,106516512,2003-01-01,ON,6.90765755,52.6517209,https://www.nlog.nl/nlog-mapviewer/brh/106516512
SCH-2301,SCHOONEBEEK-2301,5640,B22F1055,766474921,2016-03-31,ON,6.86174351,52.66727895,https://www.nlog.nl/nlog-mapviewer/brh/766474921
SCH-2302,SCHOONEBEEK-2302,5641,B22F1056,781488063,2016-04-11,ON,6.86172034,52.66735166,https://www.nlog.nl/nlog-mapviewer/brh/781488063
SCH-2303,SCHOONEBEEK-2303,5642,B22F1057,798767536,2016-04-21,ON,6.86169717,52.66742438,https://www.nlog.nl/nlog-mapviewer/brh/798767536
SCH-231,SCHOONEBEEK-231,3342,B22F0369,106516517,2003-01-01,ON,6.85164115,52.67555098,https://www.nlog.nl/nlog-mapviewer/brh/106516517
SCH-232,SCHOONEBEEK-232,3343,B22F0253,106516522,2003-01-01,ON,6.83629965,52.66666722,https://www.nlog.nl/nlog-mapviewer/brh/106516522
SCH-417-S1,SCHOONEBEEK-417-SIDETRACK1,3641,B23A0212,106517986,2003-01-01,ON,6.95547358,52.65723857,https://www.nlog.nl/nlog-mapviewer/brh/106517986
SCH-418,SCHOONEBEEK-418,3555,B23A0178,106517557,2003-01-01,ON,6.95873479,52.65698558,https://www.nlog.nl/nlog-mapviewer/brh/106517557
SCH-419,SCHOONEBEEK-419,3556,B23A0187,106517562,2003-01-01,ON,6.96512123,52.65628597,https://www.nlog.nl/nlog-mapviewer/brh/106517562
SCH-420,SCHOONEBEEK-420,3557,B23A0071,106517567,2003-01-01,ON,6.97126262,52.65533337,https://www.nlog.nl/nlog-mapviewer/brh/106517567
SCH-421,SCHOONEBEEK-421,3558,B23A0065,106517572,2003-01-01,ON,6.96882651,52.64706718,https://www.nlog.nl/nlog-mapviewer/brh/106517572
SCH-422,SCHOONEBEEK-422,5212,B23A0618,236125160,2003-01-01,ON,6.9549139,52.65055557,https://www.nlog.nl/nlog-mapviewer/brh/236125160
SCH-422-S1,SCHOONEBEEK-422-SIDETRACK1,3559,B23A0199,106517577,2003-01-01,ON,6.9549139,52.65055557,https://www.nlog.nl/nlog-mapviewer/brh/106517577
SCH-423,SCHOONEBEEK-423,3560,B23A0206,106517582,2003-01-01,ON,6.95615093,52.64967763,https://www.nlog.nl/nlog-mapviewer/brh/106517582
SCH-424,SCHOONEBEEK-424,5213,B23A0619,236139620,2003-01-01,ON,6.95832903,52.64530489,https://www.nlog.nl/nlog-mapviewer/brh/236139620
SCH-424-S1,SCHOONEBEEK-424-SIDETRACK1,3561,B23A0201,106517587,2003-01-01,ON,6.95832903,52.64530489,https://www.nlog.nl/nlog-mapviewer/brh/106517587
SCH-425,SCHOONEBEEK-425,3562,B23A0194,106517592,2003-01-01,ON,6.95268767,52.64457595,https://www.nlog.nl/nlog-mapviewer/brh/106517592
SCH-426,SCHOONEBEEK-426,3563,B23A0169,106517597,2003-01-01,ON,6.95221012,52.65009719,https://www.nlog.nl/nlog-mapviewer/brh/106517597
SCH-427,SCHOONEBEEK-427,3564,B23A0131,106517602,2003-01-01,ON,6.94936336,52.65755961,https://www.nlog.nl/nlog-mapviewer/brh/106517602
SCH-428,SCHOONEBEEK-428,3565,B23A0143,106517607,2003-01-01,ON,6.95192992,52.64699408,https://www.nlog.nl/nlog-mapviewer/brh/106517607
SCH-429,SCHOONEBEEK-429,3566,B22F0354,106517612,2003-01-01,ON,6.84691545,52.6578311,https://www.nlog.nl/nlog-mapviewer/brh/106517612
SCH-429-S1,SCHOONEBEEK-429-SIDETRACK1,3567,B22F0353,106517616,2003-01-01,ON,6.84691545,52.6578311,https://www.nlog.nl/nlog-mapviewer/brh/106517616
SCH-430,SCHOONEBEEK-430,3568,B22F0052,106517621,2003-01-01,ON,6.84494672,52.66152017,https://www.nlog.nl/nlog-mapviewer/brh/106517621
SCH-431,SCHOONEBEEK-431,3569,B22F0381,106517626,2003-01-01,ON,6.84875504,52.6619271,https://www.nlog.nl/nlog-mapviewer/brh/106517626
SM-01,SM-I SCHAESBERG,4409,B62B0415,106521584,2003-01-01,ON,6.02363762,50.87175816,https://www.nlog.nl/nlog-mapviewer/brh/106521584
SM-02,SM-II AMSTENRADE,4410,B60D0294,106521589,2003-01-01,ON,5.94779673,50.93884184,https://www.nlog.nl/nlog-mapviewer/brh/106521589
SM-07,SM-VII WOLFSHAGEN,4415,B60D0165,106521624,2003-01-01,ON,5.89037571,50.94699754,https://www.nlog.nl/nlog-mapviewer/brh/106521624
SM-08,SM-VIII BRUNSSUM,4416,B60D0307,106521631,2003-01-01,ON,5.97314465,50.93917915,https://www.nlog.nl/nlog-mapviewer/brh/106521631
SM-09,SM-IX WOLFSHAGEN,4417,B60D0164,106521638,2003-01-01,ON,5.89440894,50.94866057,https://www.nlog.nl/nlog-mapviewer/brh/106521638
SM-10,SM-X SCHINNEN,4418,B60D0167,106521645,2003-01-01,ON,5.89289202,50.94555897,https://www.nlog.nl/nlog-mapviewer/brh/106521645
SM-11,SM-XI WOLFSHAGEN,4419,B60D0168,106521652,2003-01-01,ON,5.89445889,50.94579895,https://www.nlog.nl/nlog-mapviewer/brh/106521652
SM-12,SM-XII RUMPEN,4420,B60D0353,106521659,2003-01-01,ON,5.98264607,50.93837896,https://www.nlog.nl/nlog-mapviewer/brh/106521659
SM-13,SM-XIII RIJKSWEG GELEEN,4421,B60C0288,106521666,2003-01-01,ON,5.83283602,50.97271244,https://www.nlog.nl/nlog-mapviewer/brh/106521666
SM-14,SM-XIV ZW VAN SITTARD,4422,B60C0206,106521672,2003-01-01,ON,5.84530131,50.98225851,https://www.nlog.nl/nlog-mapviewer/brh/106521672
SM-15,SM-XV RIJKSWEG GELEEN,4423,B60C0316,106521678,2003-01-01,ON,5.81923372,50.96147454,https://www.nlog.nl/nlog-mapviewer/brh/106521678
SM-16,SM-XVI RIJKSWEG GELEEN,4424,B60C0289,106521684,2003-01-01,ON,5.8308594,50.97066461,https://www.nlog.nl/nlog-mapviewer/brh/106521684
SM-17,SM-XVII PUTH,4425,B60C0359,106521690,2003-01-01,ON,5.86602286,50.95223954,https://www.nlog.nl/nlog-mapviewer/brh/106521690
SM-18,SM-XVIII HEISTEBRUG,4426,B60C0394,106521696,2003-01-01,ON,5.8800881,50.94319522,https://www.nlog.nl/nlog-mapviewer/brh/106521696
SM-19,SM-XIX DOUVERGENHOUT,4427,B60D0068,106521702,2003-01-01,ON,5.92869625,50.95136706,https://www.nlog.nl/nlog-mapviewer/brh/106521702
SM-20,SM-XX LUTTERADE,4428,B60C0257,106521709,2003-01-01,ON,5.81441102,50.97240261,https://www.nlog.nl/nlog-mapviewer/brh/106521709
SM-21,SM-XXI AMSTENRADE,4429,B60D0169,106521715,2003-01-01,ON,5.91498098,50.94496428,https://www.nlog.nl/nlog-mapviewer/brh/106521715
SM-22,SM-XXII AMSTENRADE,4430,B60D0288,106521722,2003-01-01,ON,5.9306771,50.93939902,https://www.nlog.nl/nlog-mapviewer/brh/106521722
SM-23,SM-XXIII AMSTENRADE,4431,B60D0173,106521729,2003-01-01,ON,5.9313956,50.94131488,https://www.nlog.nl/nlog-mapviewer/brh/106521729
SM-24,SM-XXIV HOENSBROEK,4432,B60D0459,106521735,2003-01-01,ON,5.92579886,50.92927618,https://www.nlog.nl/nlog-mapviewer/brh/106521735
SM-25,SM-XXV TERWEIJER (HEERLEN),4433,B60D0662,106521742,2003-01-01,ON,5.94977677,50.92244788,https://www.nlog.nl/nlog-mapviewer/brh/106521742
SM-26,SM-XXVI TERWEIJER (HEERLEN),4434,B60D0493,106521749,2003-01-01,ON,5.95291522,50.92346587,https://www.nlog.nl/nlog-mapviewer/brh/106521749
SM-27,SM-XXVII TERWEIJER (HEERLEN),4435,B60D0497,106521755,2003-01-01,ON,5.95488978,50.92430639,https://www.nlog.nl/nlog-mapviewer/brh/106521755
TJM-03,TJUCHEM-03,2122,B07F0241,106510507,2003-01-01,ON,6.88513122,53.2703106,https://www.nlog.nl/nlog-mapviewer/brh/106510507
TJM-04,TJUCHEM-04,2123,B07F0244,106510512,2003-01-01,ON,6.88505276,53.2709338,https://www.nlog.nl/nlog-mapviewer/brh/106510512
TJM-05,TJUCHEM-05,2124,B07F0273,106510517,2003-01-01,ON,6.88497512,53.27156598,https://www.nlog.nl/nlog-mapviewer/brh/106510517
TJM-06,TJUCHEM-06,2125,B07F0281,106510522,2003-01-01,ON,6.88489666,53.27218918,https://www.nlog.nl/nlog-mapviewer/brh/106510522
TJM-07,TJUCHEM-07,2126,B07F0289,106510527,2003-01-01,ON,6.88480405,53.27282184,https://www.nlog.nl/nlog-mapviewer/brh/106510527
TJM-08,TJUCHEM-08,2127,B07F0240,106510532,2003-01-01,ON,6.88585865,53.27286838,https://www.nlog.nl/nlog-mapviewer/brh/106510532
TJM-09,TJUCHEM-09,2128,B07F0227,106510537,2003-01-01,ON,6.88593709,53.27224518,https://www.nlog.nl/nlog-mapviewer/brh/106510537
TJM-10,TJUCHEM-10,2129,B07F0238,106510542,2003-01-01,ON,6.88601472,53.271613,https://www.nlog.nl/nlog-mapviewer/brh/106510542
TJM-11,TJUCHEM-11,2130,B07F0242,106510547,2003-01-01,ON,6.88610813,53.27098931,https://www.nlog.nl/nlog-mapviewer/brh/106510547
TKO-01,TWEKKELO-01,2644,B34F0464,106513326,2003-01-01,ON,6.82325642,52.24028589,https://www.nlog.nl/nlog-mapviewer/brh/106513326
TKO-02,TWEKKELO-02,2645,B34F0364,106513332,2003-01-01,ON,6.82487701,52.23000536,https://www.nlog.nl/nlog-mapviewer/brh/106513332
TKO-03,TWEKKELO-03 (MENSINKSHOEK),2642,B34F0057,106513312,2003-01-01,ON,6.82368789,52.24036185,https://www.nlog.nl/nlog-mapviewer/brh/106513312
TNT-GT-01,TINTE-GT-01,5928,B37C2047,3247987114,2025-04-20,ON,4.13447186,51.89927696,https://www.nlog.nl/nlog-mapviewer/brh/3247987114
TNT-GT-02,TINTE-GT-02,5933,B37C2048,3274984409,2025-05-15,ON,4.13454315,51.89922232,https://www.nlog.nl/nlog-mapviewer/brh/3274984409
TRN-01,TERNAARD-01,3769,B02D0044,106518547,2003-01-01,ON,5.96583219,53.38533897,https://www.nlog.nl/nlog-mapviewer/brh/106518547
SCH-233,SCHOONEBEEK-233,3344,B22F0370,106516527,2003-01-01,ON,6.85130199,52.67153214,https://www.nlog.nl/nlog-mapviewer/brh/106516527
SCH-234,SCHOONEBEEK-234,3345,B23A0172,106516532,2003-01-01,ON,6.95929851,52.66076285,https://www.nlog.nl/nlog-mapviewer/brh/106516532
SCH-234-S1,SCHOONEBEEK-234-SIDETRACK1,5291,B23A0626,238278799,2003-01-01,ON,6.95929851,52.66076285,https://www.nlog.nl/nlog-mapviewer/brh/238278799
SCH-234-S2,SCHOONEBEEK-234-SIDETRACK2,3346,B23A0173,106516536,2003-01-01,ON,6.95929851,52.66076285,https://www.nlog.nl/nlog-mapviewer/brh/106516536
SCH-235,SCHOONEBEEK-235,3347,B23A0051,106516541,2003-01-01,ON,6.98321582,52.64656561,https://www.nlog.nl/nlog-mapviewer/brh/106516541
SCH-2351,SCHOONEBEEK-2351,5629,B22F1054,761893276,2016-03-21,ON,6.86180432,52.66696213,https://www.nlog.nl/nlog-mapviewer/brh/761893276
SCH-236,SCHOONEBEEK-236,3348,B23A0072,106516546,2003-01-01,ON,6.97137088,52.6537555,https://www.nlog.nl/nlog-mapviewer/brh/106516546
SCH-237,SCHOONEBEEK-237,3349,B23A0105,106516551,2003-01-01,ON,6.99848285,52.64919912,https://www.nlog.nl/nlog-mapviewer/brh/106516551
SCH-237-S1,SCHOONEBEEK-237-SIDETRACK1,5292,B23A0627,238278819,2003-01-01,ON,6.99848285,52.64919912,https://www.nlog.nl/nlog-mapviewer/brh/238278819
SCH-237-S2,SCHOONEBEEK-237-SIDETRACK2,3350,B23A0106,106516555,2003-01-01,ON,6.99848285,52.64919912,https://www.nlog.nl/nlog-mapviewer/brh/106516555
SCH-238,SCHOONEBEEK-238,3351,B22F0167,106516560,2003-01-01,ON,6.86608527,52.66601278,https://www.nlog.nl/nlog-mapviewer/brh/106516560
SCH-239,SCHOONEBEEK-239,3352,B23A0049,106516565,2003-01-01,ON,6.98327881,52.65180796,https://www.nlog.nl/nlog-mapviewer/brh/106516565
SCH-240,SCHOONEBEEK-240,3353,B22F0152,106516570,2003-01-01,ON,6.86164616,52.6648354,https://www.nlog.nl/nlog-mapviewer/brh/106516570
SCH-2401,SCHOONEBEEK-2401,5588,BNLD0006,663812244,2015-07-04,ON,6.86553734,52.6609843,https://www.nlog.nl/nlog-mapviewer/brh/663812244
SCH-241,SCHOONEBEEK-241,3354,B22F0451,106516575,2003-01-01,ON,6.9385584,52.66439653,https://www.nlog.nl/nlog-mapviewer/brh/106516575
SCH-241-S1,SCHOONEBEEK-241-SIDETRACK1,5427,B22F0854,250861287,2003-01-01,ON,6.9385584,52.66439653,https://www.nlog.nl/nlog-mapviewer/brh/250861287
SCH-241-S2,SCHOONEBEEK-241-SIDETRACK2,5428,B22F0855,250865120,2003-01-01,ON,6.9385584,52.66439653,https://www.nlog.nl/nlog-mapviewer/brh/250865120
SCH-241-S3,SCHOONEBEEK-241-SIDETRACK3,5429,B22F0856,250868854,2003-01-01,ON,6.9385584,52.66439653,https://www.nlog.nl/nlog-mapviewer/brh/250868854
SCH-4310-RELIEF,SCHOONEBEEK-4310-RELIEF,3570,B22F0358,106517631,2003-01-01,ON,6.8487466,52.66199933,https://www.nlog.nl/nlog-mapviewer/brh/106517631
SCH-4310-RELIEF-S1,SCHOONEBEEK-4310-RELIEF-SIDETRACK1,5306,B22F0829,238545403,2003-01-01,ON,6.8487466,52.66199933,https://www.nlog.nl/nlog-mapviewer/brh/238545403
SCH-4310-RELIEF-S2,SCHOONEBEEK-4310-RELIEF-SIDETRACK2,5307,B22F0830,238545447,2003-01-01,ON,6.8487466,52.66199933,https://www.nlog.nl/nlog-mapviewer/brh/238545447
SCH-432,SCHOONEBEEK-432,3571,B22F0347,106517636,2003-01-01,ON,6.8530754,52.65890802,https://www.nlog.nl/nlog-mapviewer/brh/106517636
SCH-432-S1,SCHOONEBEEK-432-SIDETRACK1,3572,B22F0320,106517640,2003-01-01,ON,6.8530754,52.65890802,https://www.nlog.nl/nlog-mapviewer/brh/106517640
SCH-433,SCHOONEBEEK-433,3573,B22F0379,106517645,2003-01-01,ON,6.84877923,52.65648417,https://www.nlog.nl/nlog-mapviewer/brh/106517645
SCH-434,SCHOONEBEEK-434,3574,B23A0146,106517650,2003-01-01,ON,6.94334438,52.65889379,https://www.nlog.nl/nlog-mapviewer/brh/106517650
SCH-435,SCHOONEBEEK-435,3575,B22F0474,106517655,2003-01-01,ON,6.93174908,52.65958549,https://www.nlog.nl/nlog-mapviewer/brh/106517655
SCH-436,SCHOONEBEEK-436,3576,B22F0450,106517660,2003-01-01,ON,6.93796543,52.65928882,https://www.nlog.nl/nlog-mapviewer/brh/106517660
SCH-437,SCHOONEBEEK-437,3577,B22F0138,106517665,2003-01-01,ON,6.8720074,52.65936951,https://www.nlog.nl/nlog-mapviewer/brh/106517665
SCH-438,SCHOONEBEEK-438,3578,B22F0125,106517670,2003-01-01,ON,6.87295103,52.65833115,https://www.nlog.nl/nlog-mapviewer/brh/106517670
SCH-439,SCHOONEBEEK-439,3579,B22F0123,106517675,2003-01-01,ON,6.8734138,52.66071776,https://www.nlog.nl/nlog-mapviewer/brh/106517675
SCH-440,SCHOONEBEEK-440,3580,B22F0128,106517680,2003-01-01,ON,6.8730317,52.66225048,https://www.nlog.nl/nlog-mapviewer/brh/106517680
SCH-441,SCHOONEBEEK-441,3581,B22F0225,106517685,2003-01-01,ON,6.8754566,52.65956244,https://www.nlog.nl/nlog-mapviewer/brh/106517685
SCH-442,SCHOONEBEEK-442,3582,B22F0204,106517690,2003-01-01,ON,6.88415091,52.65817995,https://www.nlog.nl/nlog-mapviewer/brh/106517690
SCH-443,SCHOONEBEEK-443,3583,B22F0195,106517695,2003-01-01,ON,6.88545947,52.65625695,https://www.nlog.nl/nlog-mapviewer/brh/106517695
SCH-444,SCHOONEBEEK-444,3584,B22F0236,106517700,2003-01-01,ON,6.87885434,52.66000883,https://www.nlog.nl/nlog-mapviewer/brh/106517700
SCH-444-S1,SCHOONEBEEK-444-SIDETRACK1,5308,B22F0831,238568220,2003-01-01,ON,6.87885434,52.66000883,https://www.nlog.nl/nlog-mapviewer/brh/238568220
SM-28,SM-XXVIII RUMPEN,4436,B60D0320,106521762,2003-01-01,ON,5.97783399,50.93369852,https://www.nlog.nl/nlog-mapviewer/brh/106521762
SM-29,SM-XXIX SCHINNEN,4437,B60D0283,106521769,2003-01-01,ON,5.9080325,50.93834649,https://www.nlog.nl/nlog-mapviewer/brh/106521769
SM-3,SM-III KROESELENBERG,4411,B60D0615,106521596,2003-01-01,ON,5.94492132,50.92938875,https://www.nlog.nl/nlog-mapviewer/brh/106521596
SM-30,SM-XXX BRUNSSUM,4438,B60D0401,106521776,2003-01-01,ON,5.97093134,50.9343872,https://www.nlog.nl/nlog-mapviewer/brh/106521776
